ENROLLMENT ID,ASSOCIATE ID,ORGANIZATION NAME,ASSOCIATE ID - OWNER,TYPE - OWNER,ROLE CODE - OWNER,ROLE TEXT - OWNER,ASSOCIATION DATE - OWNER,FIRST NAME - OWNER,MIDDLE NAME - OWNER,LAST NAME - OWNER,TITLE - OWNER,ORGANIZATION NAME - OWNER,DOING BUSINESS AS NAME - OWNER,ADDRESS LINE 1 - OWNER,ADDRESS LINE 2 - OWNER,CITY - OWNER,STATE - OWNER,ZIP CODE - OWNER,PERCENTAGE OWNERSHIP,CREATED FOR ACQUISITION - OWNER,CORPORATION - OWNER,LLC - OWNER,MEDICAL PROVIDER SUPPLIER - OWNER,MANAGEMENT SERVICES COMPANY - OWNER,MEDICAL STAFFING COMPANY - OWNER,HOLDING COMPANY - OWNER,INVESTMENT FIRM - OWNER,FINANCIAL INSTITUTION - OWNER,CONSULTING FIRM - OWNER,FOR PROFIT - OWNER,NON PROFIT - OWNER,PRIVATE EQUITY COMPANY - OWNER,REIT - OWNER,CHAIN HOME OFFICE - OWNER,TRUST OR TRUSTEE - OWNER,OTHER TYPE - OWNER,OTHER TYPE TEXT - OWNER,PARENT COMPANY - OWNER,OWNED BY ANOTHER ORG OR IND - OWNER
O20070604000701,1951409689,ADAMS FARM LIVING INC,0941441679,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2013-04-30,,,,,NOAH K DUNCAN MRTL TR,,115 REDFERN DR,,CARY,NC,275189816,100,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20070604000701,1951409689,ADAMS FARM LIVING INC,1951409689,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2007-04-01,,,,,ADAMS FARM LIVING INC,ADAMS FARM LIVING & REHABILITATION,5100 MACKAY RD,,JAMESTOWN,NC,272829761,,,N,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20070604000701,1951409689,ADAMS FARM LIVING INC,4183528383,O,43,OPERATIONAL/MANAGERIAL CONTROL,2007-04-01,,,,,"CENTURY CARE MANAGEMENT, INC.",,117 EDINBURGH S,STE 203,CARY,NC,275116458,,,Y,N,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20070718000243,4486755683,"HEARTLAND OF GREENSBORO, INC",0941441679,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2013-04-30,,,,,NOAH K DUNCAN MRTL TR,,115 REDFERN DR,,CARY,NC,275189816,100,Y,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20070718000243,4486755683,"HEARTLAND OF GREENSBORO, INC",4183528383,O,43,OPERATIONAL/MANAGERIAL CONTROL,2007-03-08,,,,,"CENTURY CARE MANAGEMENT, INC.",,117 EDINBURGH SOUTH,SUITE 203,CARY,NC,27511,,,N,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20070919000600,2961596192,ORION AUSTINBURG LLC,3375801350,O,72,ADP OF THE SNF,2021-09-01,,,,,BROAD RIVER REHABILITATION,"BROAD RIVER REHABILITATION, LLC",1 POND ST,,ARDEN,NC,287048500,,,N,Y,Y,Y,N,N,N,N,N,N,N,,,,,N,,,
O20070920000257,3173617271,ORION BLOSSOM LLC,3375801350,O,72,ADP OF THE SNF,2021-09-01,,,,,BROAD RIVER REHABILITATION,"BROAD RIVER REHABILITATION, LLC",1 POND ST,,ARDEN,NC,287048500,,,N,Y,Y,Y,N,N,N,N,N,N,N,,,,,N,,,
O20070927000858,3072608637,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS INC,0244147833,O,36,5% OR GREATER MORTGAGE INTEREST,2013-08-01,,,,,"BANK OF AMERICA, N.A.",BOA,150 N COLLEGE ST,,CHARLOTTE,NC,282558888,100,,N,N,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20070927000858,3072608637,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS INC,0244147833,O,37,5% OR GREATER SECURITY INTEREST,2013-08-01,,,,,"BANK OF AMERICA, N.A.",BOA,150 N COLLEGE ST,,CHARLOTTE,NC,282558888,100,,N,N,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20070928000441,3678668183,"KING CITY REHAB, LLC",3072013390,O,72,ADP OF THE SNF,2025-07-08,,,,,,,9200 COVEY HOLLOW CT,STE 201,CHARLOTTE,NC,28210,,,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20070928000520,6608961131,"MOUNTAIN VIEW REHAB, LLC",6305328238,O,72,ADP OF THE SNF,2025-07-10,,,,,,,9200 COVEY HOLLOW CT,STE 201,CHARLOTTE,NC,282107998,,,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20071023000239,9436068772,BETHESDA LONG TERM CARE INC,7113412503,O,72,ADP OF THE SNF,2025-07-10,,,,,,,100 N TRYON ST,,CHARLOTTE,NC,282024000,,,Y,N,N,N,N,N,N,Y,N,Y,N,,,,,N,,,
O20071204000158,8921093386,KESWICK MULTI CARE CENTER INC,8123548575,O,43,OPERATIONAL/MANAGERIAL CONTROL,2012-10-01,,,,,UNIDINE CORPORATION,UNIDINE,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20071204000158,8921093386,KESWICK MULTI CARE CENTER INC,8123548575,O,72,ADP OF THE SNF,2025-02-07,,,,,UNIDINE CORPORATION,UNIDINE,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20071218000047,4587574355,LIBERTY HEALTHCARE GROUP LLC,1850201625,O,72,ADP OF THE SNF,2025-04-01,,,,,LIBERTY HEALTHCARE MANAGEMENT INC,,2334 41ST ST,,WILMINGTON,NC,284035502,,,Y,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20071218000047,4587574355,LIBERTY HEALTHCARE GROUP LLC,2961762422,O,38,GENERAL PARTNERSHIP INTEREST,2025-04-01,,,,,RONALD B. AND CYNTHIA J. MCNEILL 2013 IRREVOCABLE TRUST,,2334 41ST ST,,WILMINGTON,NC,284035502,24,N,N,N,N,N,N,N,N,N,N,N,N,,,,Y,N,,N,N
O20071218000047,4587574355,LIBERTY HEALTHCARE GROUP LLC,3173018116,O,72,ADP OF THE SNF,2025-04-01,,,,,"LIBERTY HEALTHCARE PROPERTIES OF DAVIE COUNTY, LLC",,2334 41ST ST,,WILMINGTON,NC,284035502,,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20071218000047,4587574355,LIBERTY HEALTHCARE GROUP LLC,6305756172,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2007-05-02,,,,,LIBERTY LONG TERM CARE LLC,,2334 SOUTH 41ST STREET,,WILMINGTON,NC,284035502,,N,N,Y,N,N,N,Y,N,N,N,N,N,,,,,N,,N,N
O20071218000047,4587574355,LIBERTY HEALTHCARE GROUP LLC,7416047246,O,72,ADP OF THE SNF,2025-04-01,,,,,LONG TERM CARE MANAGEMENT SERVICES LLC,,2334 41ST ST,,WILMINGTON,NC,284035502,,,N,Y,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20071218000047,4587574355,LIBERTY HEALTHCARE GROUP LLC,8224398789,O,39,LIMITED PARTNERSHIP INTEREST,2025-04-01,,,,,JOHN A MCNEILL JR 2012 IRRV TR,,2334 41ST ST,,WILMINGTON,NC,284035502,,N,N,N,N,N,N,N,N,N,N,N,N,,,,Y,N,,N,N
O20071218000047,4587574355,LIBERTY HEALTHCARE GROUP LLC,8921038001,O,72,ADP OF THE SNF,2025-04-01,,,,,"LIBERTY REAL PROPERTIES, LLC",,2334 41ST ST,,WILMINGTON,NC,284035502,,,N,Y,N,N,N,Y,N,N,N,N,N,,,,,N,,,
O20080208000136,9638252059,SAINT ANTOINE RESIDENCE,9931626066,O,72,ADP OF THE SNF,2013-10-01,,,,,,,100 N TRYON ST,,CHARLOTTE,NC,282024000,,,Y,N,N,N,N,N,N,Y,N,N,N,,,,,N,,,
O20080306000692,7719062348,TRINITY HEALTH CARE SERVICES OF LOGAN INC,1355349325,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2008-03-07,,,,,TRINITY HEALTH CARE SERVICES INC,TRINITY HEALTH CARE OF MINGO,STONE CREST PROFESSIONAL CENTER,7725 BALLANTYNE COMMONS STE 103,CHARLOTTE,NC,282772442,,,N,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20080306000695,3072698604,TRINITY HEALTH CARE SERVICES OF MINGO INC,1355349325,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2008-03-07,,,,,TRINITY HEALTH CARE SERVICES INC,TRINITY HEALTH CARE OF MINGO,7725 BALLANTYNE COMMONS PKWY,UNIT 103,CHARLOTTE,NC,282770498,100,Y,Y,Y,N,N,N,N,N,N,N,N,N,,,,,N,,Y,N
O20080416000360,4587742507,METHODIST CHURCH HOME FOR THE AGED IN THE CITY OF NEW YORK,4183102247,O,72,ADP OF THE SNF,2025-04-10,,,,,,CAPTRUST FINANCIAL ADVISORS (CAPTRUST),4208 SIX FORKS RD,STE 1700,RALEIGH,NC,276095734,,,N,Y,N,N,N,N,N,N,N,N,N,,,,,Y,RETIREMENT PLAN ADVISORY SERVICES,,
O20080501000026,5698854735,"SUMMIT HILLS, LLC",6800801002,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2005-11-05,,,,,SENIOR LIVING COMMUITIES LLC,,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,28277,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20080509000156,9537248950,"ALDERSGATE UNITED METHODIST RETIREMENT COMMUNITY, INC.",9537248950,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2025-09-01,,,,,"ALDERSGATE UNITED METHODIST RETIREMENT COMMUNITY, INC.",ASBURY HEALTH AND REHABILITATION CENTER,3800 SHAMROCK DRIVE,,CHARLOTTE,NC,282153220,100,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,N,,Y,N
O20080509000156,9537248950,"ALDERSGATE UNITED METHODIST RETIREMENT COMMUNITY, INC.",9537248950,O,72,ADP OF THE SNF,2025-09-01,,,,,"ALDERSGATE UNITED METHODIST RETIREMENT COMMUNITY, INC.",ASBURY HEALTH AND REHABILITATION CENTER,3800 SHAMROCK DRIVE,,CHARLOTTE,NC,282153220,,,N,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20080618000125,6608947726,"PARK VILLAGE REHAB AND HEALTH, INC.",6305757477,O,43,OPERATIONAL/MANAGERIAL CONTROL,2007-08-01,,,,,PEAK RESOURCES INC,,101 BAINES COURT,,CARY,NC,275116625,100,,N,N,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20080806000806,8123192242,"MARSH'S EDGE, LLC",6800801002,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2008-05-25,,,,,SENIOR LIVING COMMUITIES LLC,,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,Y,Y
O20080806000806,8123192242,"MARSH'S EDGE, LLC",9537689971,O,43,OPERATIONAL/MANAGERIAL CONTROL,2008-06-27,,,,,"MAXWELL GROUP, INC.",,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20080806000806,8123192242,"MARSH'S EDGE, LLC",9537689971,O,72,ADP OF THE SNF,2025-01-31,,,,,"MAXWELL GROUP, INC.",,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20081020000081,3476611526,HENDERSONVILLE HEALTH AND REHABILITATION,2769423698,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2008-08-01,,,,,ARDENT HEALTH AND REHABILITATION CO,,229 AIRPORT RD,STE 7-104,ARDEN,NC,287046402,50,N,Y,N,N,N,N,N,N,N,N,Y,N,,,,,N,,Y,Y
O20081020000081,3476611526,HENDERSONVILLE HEALTH AND REHABILITATION,3274039136,O,43,OPERATIONAL/MANAGERIAL CONTROL,2024-11-19,,,,,"SANSTONE MANAGEMENT COMPANY, LLC",SANSTONE HEALTH AND REHABILITATION,229 AIRPORT RD,STE 7-104,ARDEN,NC,287046402,,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20081020000081,3476611526,HENDERSONVILLE HEALTH AND REHABILITATION,3274039136,O,72,ADP OF THE SNF,2024-11-19,,,,,"SANSTONE MANAGEMENT COMPANY, LLC",SANSTONE HEALTH AND REHABILITATION,229 AIRPORT RD,STE 7-104,ARDEN,NC,287046402,,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20081020000081,3476611526,HENDERSONVILLE HEALTH AND REHABILITATION,4284792342,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2008-08-01,,,,,FLAT ROCK MANAGEMENT COMPANY,,229 AIRPORT RD,STE 7-104,ARDEN,NC,287046402,50,Y,Y,N,N,N,N,N,N,N,N,Y,N,,,,,N,,N,Y
O20081024000253,7618035304,ST MARK VILLAGE INC,4082109541,O,72,ADP OF THE SNF,2025-12-02,,,,,,,PO BOX 602828,,CHARLOTTE,NC,282602828,,,N,N,N,N,N,N,N,N,Y,Y,N,,,,,Y,LIMITED LIABILITY PARTNERSHIP,,
O20081110000653,0840359519,"THE CYPRESS OF RALEIGH CLUB, INC.",0840359519,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2009-03-05,,,,,"THE CYPRESS OF RALEIGH CLUB, INC.",THE ROSEWOOD HEALTH CENTER,8710 CYPRESS CLUB DR,,RALEIGH,NC,276152121,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,Y,N
O20081110000653,0840359519,"THE CYPRESS OF RALEIGH CLUB, INC.",8729334693,O,43,OPERATIONAL/MANAGERIAL CONTROL,2005-04-26,,,,,"THE CYPRESS OF RALEIGH OWNERS ASSOCIATION, INC.",,8801 CYPRESS LAKES DR,,RALEIGH,NC,276152118,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20081110000653,0840359519,"THE CYPRESS OF RALEIGH CLUB, INC.",9638425507,O,43,OPERATIONAL/MANAGERIAL CONTROL,2005-04-26,,,,,THE CYPRESS OF RALEIGH LLC,,8801 CYPRESS LAKES DR,,RALEIGH,NC,276152118,0,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20090213000243,0840109864,REX HOSPITAL INC,1052220084,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,1986-03-16,,,,,THE NEW TRUSTEES OF THE REX HOSPITAL INC,,5221 PARAMOUNT PKWY,,MORRISVILLE,NC,275605422,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,N,Y
O20090213000243,0840109864,REX HOSPITAL INC,1052220084,O,72,ADP OF THE SNF,1986-03-16,,,,,THE NEW TRUSTEES OF THE REX HOSPITAL INC,,5221 PARAMOUNT PKWY,,MORRISVILLE,NC,275605422,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090213000243,0840109864,REX HOSPITAL INC,4486562139,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2000-04-01,,,,,UNIVERSITY OF NORTH CAROLINA HEALTH CARE SYSTEM,UNC PHARMACY AT EASTOWNE,5221 PARAMOUNT PKWY,STE 410,MORRISVILLE,NC,275605491,100,N,N,N,N,N,N,N,N,N,N,N,N,,,Y,,Y,STATE OWNED,Y,N
O20090213000243,0840109864,REX HOSPITAL INC,4486562139,O,72,ADP OF THE SNF,2000-04-01,,,,,UNIVERSITY OF NORTH CAROLINA HEALTH CARE SYSTEM,UNC PHARMACY AT EASTOWNE,5221 PARAMOUNT PKWY,STE 410,MORRISVILLE,NC,275605491,,,N,N,N,N,N,N,N,N,N,N,N,,,Y,,Y,STATE OWNED,,
O20090327000059,1355408808,LUTHERAN COMMUNITY AT TELFORD,6709306079,O,36,5% OR GREATER MORTGAGE INTEREST,2017-08-01,,,,,TRUIST BANK,,"214 N TRYON STREET, FLOOR 46",,CHARLOTTE,NC,28202,69.94,N,N,N,N,N,N,N,N,Y,N,N,N,,,,,N,,N,N
O20090327000059,1355408808,LUTHERAN COMMUNITY AT TELFORD,6709306079,O,72,ADP OF THE SNF,2025-06-02,,,,,TRUIST BANK,,"214 N TRYON STREET, FLOOR 46",,CHARLOTTE,NC,28202,,,N,N,N,N,N,N,N,Y,N,N,N,,,,,N,,,
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",0547415291,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2009-01-01,,,,,"CHARLOTTE ADVANCE, INC",,5190 US HIGHWAY,,ADVANCE,NC,270066946,100,N,Y,N,N,N,N,Y,N,N,N,Y,N,,,,,N,,Y,Y
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",0547415291,O,85,DIRECT OWNERSHIP INTEREST,2009-01-01,,,,,"CHARLOTTE ADVANCE, INC",,5190 US HIGHWAY,,ADVANCE,NC,270066946,100,N,Y,N,N,N,N,Y,N,N,N,Y,N,,,,,N,,Y,Y
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",0547775090,O,72,ADP OF THE SNF,2025-07-07,,,,,,,1064 POWER DAM RD,,WALNUT COVE,NC,270527646,,,N,Y,N,N,N,N,N,N,Y,Y,N,,,,,N,,,
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",2365957818,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2015-09-01,,,,,"ELDERBERRY OF MARSHALL, LLC",,415 ELDERBERRY LANE,,MARSHALL,NC,287536369,100,Y,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,N,Y
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",2365957818,O,72,ADP OF THE SNF,2015-09-01,,,,,"ELDERBERRY OF MARSHALL, LLC",,415 ELDERBERRY LANE,,MARSHALL,NC,287536369,,,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",3173672581,O,43,OPERATIONAL/MANAGERIAL CONTROL,2009-01-01,,,,,"WILKINSON CARE CENTER, INC.",ELDERBERRY HEALTH CARE,5190 US HIGHWAY,,ADVANCE,NC,270066946,,,Y,N,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",6608933569,O,43,OPERATIONAL/MANAGERIAL CONTROL,1990-05-14,,,,,TULLOCK MANAGEMENT COMPANY,,PO BOX 1678,,CLEMMONS,NC,270121678,,,Y,N,N,Y,N,N,N,N,N,Y,N,,,Y,,N,,,
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",6608933569,O,72,ADP OF THE SNF,2025-07-07,,,,,TULLOCK MANAGEMENT COMPANY,,PO BOX 1678,,CLEMMONS,NC,270121678,,,Y,N,N,Y,N,N,N,N,N,Y,N,,,Y,,N,,,
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",8729593272,O,72,ADP OF THE SNF,2025-07-07,,,,,,,209 13TH AVENUE PL NW,STE 200,HICKORY,NC,286012569,,,N,Y,N,N,N,N,N,N,Y,Y,N,,,,,N,,,
O20090514000072,3173672581,"WILKINSON CARE CENTER, INC.",9638684194,O,72,ADP OF THE SNF,2025-07-07,,,,,,MASHBURN MEDICAL CENTER,590 MEDICAL PARK DR,,MARSHALL,NC,287536807,,,N,N,Y,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090521000016,9537218615,NC DEPT OF MILITARY AND VETERANS AFFAIRS NC DIVISION OF VETER AFFAIRS,9537218615,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2009-03-31,,,,,NC DEPT OF MILITARY AND VETERANS AFFAIRS NC DIVISION OF VETER AFFAIRS,NC STATE VETERANS HOME - SALISBURY,1315 MAIL SERVICE CENTER,,RALEIGH,NC,27699,100,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,STATE GOVERNMENT,,
O20090521000016,9537218615,NC DEPT OF MILITARY AND VETERANS AFFAIRS NC DIVISION OF VETER AFFAIRS,9537218615,O,43,OPERATIONAL/MANAGERIAL CONTROL,2009-03-31,,,,,NC DEPT OF MILITARY AND VETERANS AFFAIRS NC DIVISION OF VETER AFFAIRS,NC STATE VETERANS HOME - SALISBURY,1315 MAIL SERVICE CENTER,,RALEIGH,NC,27699,100,,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,STATE GOVERNMENT,,
O20090710000098,5991857617,CASCADES NURSING LLC,6800801002,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2010-03-31,,,,,SENIOR LIVING COMMUITIES LLC,,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,100,N,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,Y,Y
O20090710000098,5991857617,CASCADES NURSING LLC,6800801002,O,72,ADP OF THE SNF,2025-11-11,,,,,SENIOR LIVING COMMUITIES LLC,,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,,,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20090710000098,5991857617,CASCADES NURSING LLC,9537689971,O,43,OPERATIONAL/MANAGERIAL CONTROL,2025-01-23,,,,,"MAXWELL GROUP, INC.",,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20090710000098,5991857617,CASCADES NURSING LLC,9537689971,O,72,ADP OF THE SNF,2025-01-23,,,,,"MAXWELL GROUP, INC.",,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20090715000796,6305998790,"OHANA HARMONY HOUSE, LLC",7315448636,O,72,ADP OF THE SNF,2022-01-21,,,,,"INCOVATE SOLUTIONS, LLC",,9200 COVEY HOLLOW CT,STE 201,CHARLOTTE,NC,282107998,,,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20090717000097,7810049103,"UNIVERSAL HEALTH CARE LILLINGTON, INC.",2860301355,O,43,OPERATIONAL/MANAGERIAL CONTROL,2009-06-01,,,,,"CHOICE HEALTH MANAGEMENT, SERV LLC",CHOICE HEALTH MANAGEMENT SERVICES,2929 N OXFORD ST,,CLAREMONT,NC,286109661,0,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20090729000588,8729131313,"GIVENS ESTATES, INC.",8729131313,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2009-07-01,,,,,"GIVENS ESTATES, INC.",,2360 SWEETEN CREEK ROAD,,ASHEVILLE,NC,288032030,100,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,1355828609,O,72,ADP OF THE SNF,2025-07-01,,,,,ACCESS DENTAL CARE,,513 WHITE OAK ST,STE D,ASHEBORO,NC,272034770,,,N,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,2860441052,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,1984-05-24,,,,,CAROMONT HEALTH SERVICES INC,COURTLAND TERRACE,2300 ABERDEEN BLVD,,GASTONIA,NC,280540613,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,N,Y
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,2860441052,O,43,OPERATIONAL/MANAGERIAL CONTROL,1984-05-24,,,,,CAROMONT HEALTH SERVICES INC,COURTLAND TERRACE,2300 ABERDEEN BLVD,,GASTONIA,NC,280540613,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,2860441052,O,72,ADP OF THE SNF,2025-02-20,,,,,CAROMONT HEALTH SERVICES INC,COURTLAND TERRACE,2300 ABERDEEN BLVD,,GASTONIA,NC,280540613,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,2860993292,O,72,ADP OF THE SNF,2025-02-26,,,,,,,3975 ROBINSON RD,,NEWTON,NC,286589715,,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,3779084199,O,72,ADP OF THE SNF,2025-02-13,,,,,,,2525 COURT DR,,GASTONIA,NC,280542140,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,5597266916,O,72,ADP OF THE SNF,1984-05-24,,,,,,,128 W MAIN AVE,,GASTONIA,NC,280522306,,,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,COUNTY GOVERNMENT,,
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,5799727798,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,1984-05-24,,,,,CAROMONT HEALTH INC,,2525 COURT DR,,GASTONIA,NC,280542140,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,Y,N
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,5799727798,O,43,OPERATIONAL/MANAGERIAL CONTROL,1984-05-24,,,,,CAROMONT HEALTH INC,,2525 COURT DR,,GASTONIA,NC,280542140,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,5799727798,O,72,ADP OF THE SNF,2025-02-20,,,,,CAROMONT HEALTH INC,,2525 COURT DR,,GASTONIA,NC,280542140,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090807000088,2860441052,CAROMONT HEALTH SERVICES INC,6406357821,O,72,ADP OF THE SNF,2025-02-14,,,,,,VIA HEALTH PARTNERS,PO BOX 470408,,CHARLOTTE,NC,282470408,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20090827000313,0941355986,"BRIGHTWATER RETIREMENT, LLC",6800801002,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2009-07-20,,,,,SENIOR LIVING COMMUITIES LLC,,10706 SIKES PLACE,STE 200,CHARLOTTE,NC,282778019,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,Y,N
O20090827000313,0941355986,"BRIGHTWATER RETIREMENT, LLC",9537689971,O,43,OPERATIONAL/MANAGERIAL CONTROL,2007-11-14,,,,,"MAXWELL GROUP, INC.",,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20090827000313,0941355986,"BRIGHTWATER RETIREMENT, LLC",9537689971,O,72,ADP OF THE SNF,2025-01-30,,,,,"MAXWELL GROUP, INC.",,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20090919000045,1456407238,FRIENDS HOMES INC.,1557652195,O,43,OPERATIONAL/MANAGERIAL CONTROL,2016-05-01,,,,,PHI MANAGEMENT SERVICES LLC,,2109 SANDY RIDGE RD,,COLFAX,NC,272359608,100,,N,Y,N,Y,N,N,N,N,N,N,Y,,,,,N,,,
O20090929000060,9830245182,"UNIVERSAL HEALTH CARE GREENVILLE, INC",2860301355,O,43,OPERATIONAL/MANAGERIAL CONTROL,2009-06-01,,,,,"CHOICE HEALTH MANAGEMENT, SERV LLC",CHOICE HEALTH MANAGEMENT SERVICES,"301 10TH STREET, NW",SUITE B-2,CONOVER,NC,286132419,,,N,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
